id_str,username,screen_name,created_at,friends_count,followers_count,favourited_count,statuses_count,full_text,description,text_created_at,text_favourites_count,text_retweets_count,label
1.37E+18,DediMardiana10,Dedi Mardiana,Sat Mar 20 11:59:27 +0000 2021,106,211,5266,12045,"Uang Negara dari rakyat,, lagih serba susah masih boros apa gak mikir BRIN gak..epek ke rakyat kerjaya kok,, https://t.co/gyvYU4kLGC",INDONESIA JAYA.YES.YES.YES......,Sun Jul 17 10:30:06 +0000 2022,1,1,0
1.02E+18,buzzrrRp,buzzrRp,Thu Jul 12 03:04:45 +0000 2018,193,60,22147,9737,"@democrazymedia Brin kerjanya pa sih..
Nenek malah mau tidur",,Sun Jul 17 02:25:49 +0000 2022,0,0,0
1.25E+18,HerrySuryya,Anak Musuh PKI,Thu Apr 02 08:53:45 +0000 2020,5337,5434,11813,10074,"@ayutaradipa @akunkelima212 Klw ada Tagarnya pasti tau andin itu sapa

#KM50RekayasaPenguasa
#KM50RekayasaPenguasa","Kwalitas itu selalu bergandengan dengan kebenaran. Sprti halnya iman dan Taqwa #GakFollowPorno
#GakPollowKaderPDIPdanHabitatnya",Sun Jul 17 14:47:35 +0000 2022,2,1,0
1.35E+18,EraDigitalBiz,TerusBerjuang,Sun Jan 10 08:06:35 +0000 2021,2176,673,15893,9992,"@Hasbil_Lbs @brin_indonesia Partai Wong Cilik yang Membunuh Wong Cilik, Renovasi Ruang Kerja Megawati di BRIN Mencapai Rp6 M!","Berteman dengan Siapapun Kecuali Cebong, Penghianat NKRI dan Yang Mengadu Domba Umat Islam. Khilafah itu Bukan Ideologi Cuk.",Sun Jul 17 03:14:39 +0000 2022,0,0,0
3981799453,momsquad02,Ella Barack™,Thu Oct 22 16:04:53 +0000 2015,285,256,18650,12768,@juhaiman15 @Hasbil_Lbs @brin_indonesia Tp kapaaan? Prasaan lamaa amaaatt 😣,"Bismillah 🇮🇩🇯🇴#savepalestine #savegaza ||
Life is a journey from Allah to Allah || Addicted to bettering myself to Jannah.",Sun Jul 17 03:58:03 +0000 2022,1,0,0
1.25E+18,NaufalWaro,Laduna Naufal Muslikhul Waro,Fri Apr 03 14:45:26 +0000 2020,42,20,460,1043,"Penting untuk diperhatikan, 
Jangan keluar kerja secara KONYOL !
Artinya, lo keluar kerja abis itu baru mikir mau usaha apa. Ini keluar kerja secara konyol namanya 

Pemimpin Pemersatu Bangsa https://t.co/icRVg6gFDQ","Janganlah malu terlihat miskin,tapi malulah ketika kita nungguin kembalian tapi uangnya sudah pas 😅🤟",Mon Jul 18 16:57:58 +0000 2022,0,0,0
1.53E+18,AhmadHi18173118,Ahmad Hidayat,Sat May 21 07:41:11 +0000 2022,155,14,21,71,"masa sih bisa dtangkap, bukannya abu janda kebal hukum ya? Gimana  #TangkapAbuJanda",,Thu Jul 07 23:09:50 +0000 2022,0,0,0
280794125,kalimaya_malang,Radio Kalimaya Bhaskara Malang,Tue Apr 12 01:32:04 +0000 2011,422,7218,637,136248,"Badan Riset dan Inovasi Nasional, memperkirakan akan terjadi fenomena hujan meteor Alpha-Capricornids dan Delta-Aquariids pada akhir bulan Juli 2022

Selengkapnya :
https://t.co/cTyeg2zMyv",KALIMAYA BHASKARA | THE NEW HITZPOWER | 102.10 FM | Part of KG Radio Network | Telp. On Air: (0341) 551140 | Telp./ Fax (0341) 580357 | WA : 0822 622 000 21,Fri Jul 15 02:04:33 +0000 2022,0,0,0
3127462284,1Khan_7,Khan,Wed Apr 01 18:56:10 +0000 2015,6397,6821,27333,10446,"Kematian Brigadir J,Bukan Baku Tembak Biasa..!
Akhirnya Kapolri nonaktifkan Kadiv Propam Irjen Pol Ferdy Sambo
.

Pemimpin Pemersatu Bangsa
Indonesia tanpa polarisasi https://t.co/cJuwraE7bI",🇮🇩NKRI🇮🇩,Tue Jul 19 00:37:36 +0000 2022,6,0,0
1.55E+18,NAgretama,Nanda Agretama,Sat Jul 16 17:04:01 +0000 2022,67,52,63,20,YES !  NUSANTARA OPEN PIALA PRABOWO SUBIANTO. PSIS DEVELOPLEMT MENGIRIMKAN TIM KU16.     #PSSI  https://t.co/6iGddzN6rW,Mood bastard🧸,Sun Jul 17 05:01:01 +0000 2022,2,0,0
1.18E+18,DatukPanduto_,D🅰️to' 🅿️anduto™ 🆕,Thu Oct 17 08:36:08 +0000 2019,1525,1526,6611,7153,"@keuangannews_id Cuma sampe 2 thn lagi BuzzeRp msh gajian. Stlh rezim Jae jatuh siap2 aja dihakimi masa di peradilan jalanan pake hukum rimba.

#TangkapAbuJanda
#TangkapAbuJanda",Account will be auto-deactivated when Jae step down l Alumni des Goethe-Institut l Indonesisch l Deutsch l Englisch l Malaysisch l Minangkabauisch l Javanisch,Fri Jul 08 02:36:30 +0000 2022,2,0,0
1.12E+18,AyeJugaRahman,Aye Rahman,Thu Apr 18 16:11:52 +0000 2019,724,519,4450,7079,"Sepertinya Jabatan Pak Sigit kalah sama Abu Janda, krn tdk berani kasih komando untuk... 
 #TangkapAbuJanda",Mengikuti kata hati bukan kata majikan,Thu Jul 07 14:44:53 +0000 2022,0,0,0
421838546,A_Saef,ahm,Sat Nov 26 13:02:28 +0000 2011,670,283,9465,3411,"@maspiyuaja Kalau dibiarkan jadi preseden  buruk
#TangkapAbuJanda","tdk akan banyak bicara, tweet 
bagus,akan saya retweet, hadir karena panggilan-Nya",Thu Jul 07 14:59:16 +0000 2022,0,0,0
55128368,anggiena,Anggina Arifani,Thu Jul 09 03:28:38 +0000 2009,176,268,562,6556,"Kalau Pak Anies nya mau menggugat bisa sih mungkin di proses lewat jalur hukum, tapi karena Pak Anies diam saja... gimana mau ditangkap? Pak @aniesbaswedan yakin ini mau di a tepin aja si Abujendeus?  #TangkapAbuJanda","was an interior designer, now enjoying life with crocheting.",Thu Jul 07 21:39:42 +0000 2022,0,0,0
1.28E+18,OngKanq,Ongkang,Mon Jul 06 18:47:57 +0000 2020,460,596,198,3723,"Anggaran Renovasi Ruang Dewan Pengarah BRIN Rp6,1 M, Termasuk Kamar Tidur Megawati

https://t.co/XzslpS8M6w",,Sun Jul 17 11:56:07 +0000 2022,0,0,0
1.45E+18,nabil_nissa,Nissa Nabil,Wed Oct 20 10:33:00 +0000 2021,1850,4665,1250,1466,"Ada fadil dan jendral dudung dlm konpers kematian 6 laskar FPI. keterangan berubah dari satu konpers ke konpers lain. @mahfud saat itu panglima yg membenarkan keterangan polisi. Muanas alladin j
lawyer pembela pelaku pembunuhan, denny bahagia atas kematian
#KM50RekayasaPenguasa","komisaris independen Time Line/pecinta kucing/kadang jadi seorang rasinolis, eksistensialis, idealis, empiris, positivis",Sun Jul 17 14:11:49 +0000 2022,1,2,0
1.39E+18,Ammar_abamfish,Ammar SAT_044_AD,Fri May 07 20:20:29 +0000 2021,58,2,48,512,"Menurt gua ga ada yang salah ama abu janda permadi arya ini,apanya yg dituduh netizen nyebarin hoax?fitnah?ga ada unsur sedikitpun.
@DivHumas_Polri tau kan ini hanya guyon?udhlah nyatanya ngara ini beda ama negara jancuknesia yg model beginian langsung di bakar!
#TangkapAbuJanda","OP 044 AD
GANA BHUVANA JAYAMAHE ACINTYA 

Victoria Concordia Crescit",Fri Jul 08 02:42:17 +0000 2022,0,0,0
9.85E+17,jakarta2021,nama tidak boleh kosong,Fri Apr 13 11:23:10 +0000 2018,42,0,96,524,@herricahyadi @DivHumas_Polri @CCICPolri PRESISI ANDA sedang dipertaruhkan semua @ListyoSigitP  @DivHumas_Polri @CCICPolri klo ini orang ga ditindak #TangkapAbuJanda,,Thu Jul 07 14:55:27 +0000 2022,6,1,0
738347893,mancall_look77,Rang Tanjuang,Sun Aug 05 10:05:30 +0000 2012,1975,1637,35093,33593,"""SI MISKIN YANG BELAGA SOK KAYA"" https://t.co/JCr1arZ6hj","Tak Ada Yang Mustahil Bagi اَللّهُ |🇲🇨🇯🇴🇹🇷|
#AntiKOM_lgbt_syiah_liberal_anus_bong_buzzerp||Gembokan Foll_Unlock|",Sun Jul 17 05:49:59 +0000 2022,0,0,0
1.52E+18,AdhiZulkarnaen,KinG_GP,Mon May 02 07:22:21 +0000 2022,1248,1176,2855,2548,"@Yunardi99 @baronko_chole Bhsa Lampung'a ""Ngehehawak""
riya' bhkan zhalim, memamerkn klebihan'a didpn org yg kekurangn, pdhl ada kewajiban bagi'a u.membantu.
Tp kita hanya bs ngingatkn, yg mggerakan hati &amp; hidayah hanya Allah.
Mgkin Allah dah cembi bgt ma doi n ditutup pintu hati'a
#KM50RekayasaPenguasa",,Sun Jul 17 15:12:00 +0000 2022,0,0,0
1.43E+18,raka_obito,Raka Obito,Sat Sep 04 14:06:23 +0000 2021,3228,3218,17638,11552,"@Ayu_Dira16 @Kepada_H4ti Buka lah, biar nyampe 😁

#KM50RekayasaPenguasa
#KM50RekayasaPenguasa","#Gapollowforno,
orang awam yng baru mulai belajar dan berharap segera tegak nya syariat islam


( jiwa sang pendosa )",Sun Jul 17 14:41:50 +0000 2022,1,1,0
171502457,avocadoffee98,이나빌라,Tue Jul 27 14:05:20 +0000 2010,169,187,585,6302,TARIK SAYA KE BRIN DONG BU🙏🏻🙏🏻😜😜 https://t.co/zOAgigJDro,"Cherish Every Moment💎 사랑인가봐⛄Let me introduce you to my bestie, Micho🐯",Sun Jul 17 13:30:07 +0000 2022,0,0,0
9.91E+17,AdeIqbal17,Musafir,Mon Apr 30 06:54:40 +0000 2018,905,1028,3596,4424,@zarazettirazr Gak mau kalah sama kantor BRIN nih 😁,"Dan tiadalah kehidupan dunia ini melainkan senda gurau dan main-main. Dan sesungguhnya akhirat itulah yang sebenarnya kehidupan, kalau mereka mengetahui",Sun Jul 17 11:00:15 +0000 2022,1,0,0
584369419,andianLe,Republik_Kasbon,Sat May 19 02:43:05 +0000 2012,419,416,2925,36219,"@awemany Polisi keliatannya gamang soal  #TangkapAbuJanda ini oum.. secara tugas dia tuh Melindungi,Mengayomi dan Melayani masyarakat..
Sedangkan abu janda juga kan bagian dari masyarakat.. heuheu
Iya gak sih pak @ListyoSigitP ?",Bukan orang alim l Anti korupsi l Gak percaya icewe,Fri Jul 08 03:00:42 +0000 2022,0,0,0
173128744,Alexander_6890,4nti_BuzzeRp,Sat Jul 31 14:25:47 +0000 2010,2456,2135,939,2531,"Kita tunggu, skenario Abu Janda seolah dia tidak menyebarkan Hoaks 😂🤣  membuat pernyataan seolah menyodorkan &amp; menjelaskan: ini video editan, &amp; ini video aslinya 😂

tapi dah ketahuan ....😊
-------
#TangkapAbuJanda 
#TangkapAbuJandaKoplak 
Anies
#AdaApaDenganGojek https://t.co/nUzmc9Q0DK","Sapu #BuzzeRp Penghina Ulama, BiangHoax, Pemecah Belah Bangsa, Suku, Ras & Agama.
NoDM, AutoBlokPorn, LGBT, Bipang & Kodok beserta anak cucunya. Follow wajib FB",Fri Jul 08 01:35:13 +0000 2022,1,1,0
1602619296,Lagicerah,KumbangJantan,Thu Jul 18 05:34:30 +0000 2013,257,7,60,209,Pembuat gaduh #TangkapAbuJanda,Cat lovers. 😺,Thu Jul 07 18:21:08 +0000 2022,0,0,0
1.50E+18,Karyo251983,Karyo,Sun Mar 06 03:31:11 +0000 2022,138,16,120,1331,@papa_loren Info dri pra ASN di situ honorer2 Nasibnya di BRIN bakal di sikat dlm waktu dekat.. ada yg di vendorisasi.banyak peneliti senior di puspiptek yg di geser.dan di ganti org2 kader yg notabene bukan peneliti.yg biasa menangani riset di ganti org2 barbar semua.,gw jobmlo🤪,Sun Jul 17 14:19:49 +0000 2022,0,0,0
165518722,aswadin,aswadin darkyas,Sun Jul 11 20:24:29 +0000 2010,28,10,2544,3010,@Hasbil_Lbs @msaid_didu @brin_indonesia Punya wong cuilik,aku adalah aku bukan kamu atau dia apalagi mereka,Sun Jul 17 02:23:04 +0000 2022,0,0,0
7.81E+17,edwin_basuki,EDWIN BASUKI,Tue Sep 27 10:14:52 +0000 2016,979,602,108518,81758,"@brin_watch Berapa malam dalam setahun,Bu Mega akan tidur disini?",,Sun Jul 17 09:54:33 +0000 2022,2,0,0
1.34E+18,prizuardi,Wahyu_Prizuardi II,Sat Dec 12 06:22:02 +0000 2020,437,385,29526,8680,"Memangnya kebal hukum dia? 
#TangkapAbuJanda","Kucing Pecinta Keadilan & Kebenaran.
Mathematics & Applied Science. Civil & Environmental Engineering
🚫 porno & LGBT 🚫",Thu Jul 07 16:43:48 +0000 2022,0,0,0
1.43E+18,trakteerskey,keyraj trakteer as syifass trakteer,Tue Aug 17 05:05:51 +0000 2021,112,116,1,160,"https://t.co/4ygclX0XFo

Pemimpin Pemersatu Bangsa","keyraj trakteer as syifass trakteer
testi  https://t.co/NVJYD8Ch5s",Mon Jul 18 14:01:00 +0000 2022,0,0,0
2409465205,robbians55,robbie,Mon Mar 24 19:31:57 +0000 2014,375,226,13931,832,"Mau sampai kapan dibiarkan 
#TangkapAbuJanda
#TangkapAbuJanda",,Thu Jul 07 23:23:02 +0000 2022,0,0,0
1477402489,GilangMbet24,Mbet,Sun Jun 02 14:02:20 +0000 2013,349,406,543,11586,@detikcom Habiskan saja BRIN habiskan,,Sun Jul 17 11:48:27 +0000 2022,0,0,0
2300536081,firdaus2183,dianfirdaus2183,Mon Jan 20 00:45:25 +0000 2014,332,57,3043,604,@tvOneNews gaungakan #TangkapAbuJanda wlo tetap dilindungi,Terus melangkah dn Semangat.. Allah SWT slalu bersama kita,Fri Jul 08 01:07:29 +0000 2022,1,0,0
159450635,starjogja,STAR FM 101.3,Fri Jun 25 12:02:42 +0000 2010,365,29336,169,278371,BRIN Siapkan pameran riset dan inovasi terbesar INARIE 2022 - https://t.co/LAHgGLX6uv https://t.co/VcFF2TcS7F,"Radio Berita & Informasi di Yogyakarta | Jl. AM Sangaji 41, Jetis, Yogyakarta | (0274) 544935 / (+62) 818621013 | Instagram: starjogjafm | Facebook: starjogjafm",Thu Jul 14 05:37:00 +0000 2022,0,0,0
201521121,LAPAN_RI,Organisasi Riset Penerbangan dan Antariksa (OR PA),Tue Oct 12 01:20:26 +0000 2010,312,71829,3468,3122,"📃🔭Andi Pangerang
🌌 Pusat Riset Antariksa @PussainsaL 
⠀
#BRIN
#ORPA
#LAPAN
#Purnama
#Moon
#Bulan
#OOTD
#Skin https://t.co/FS5WucvJpP","🇮🇩 Akun resmi Organisasi Riset Penerbangan dan Antariksa / Lembaga Penerbangan dan Antariksa Nasional

https://t.co/Vqz3kjn4aC",Thu Jul 14 09:23:01 +0000 2022,1,0,0
1.24E+18,democrazymedia,Democrazy News,Sat Mar 28 07:37:49 +0000 2020,177,54877,12412,39588,"Heboh Renovasi Ruangan Dewan Pengarah Capai Rp6,1 Miliar, BRIN Akhirnya Buka Suara
https://t.co/oBpykE42Sf","Democrazy News - Indonesian Political News • Terkini, Independen, Akurat & Kredibel - ✉️: democrazynews@gmail.com | https://t.co/SLLjzRdpeC",Sun Jul 17 07:55:00 +0000 2022,5,1,0
1103462492,GenBeWise,𝗚 ~ Sniper 🔫,Sat Jan 19 11:23:31 +0000 2013,6080,6570,64395,60957,"@CNNIndonesia Kalau perlu melibatkan BRIN, BIN, atau kalo perlu libatkan CIA, KGB, karena ini kasusu besar yg susah diungkap.🫣🫣🧐🧐🧐",Be grateful and proud to be Muslim || Final destination ll Do not ask further || Don't take it personal || Master typo,Sun Jul 17 15:08:05 +0000 2022,5,0,0
1.15E+18,Vandy86484912,Vandy,Thu Jul 11 10:18:00 +0000 2019,336,233,2039,1855,"@Hasbil_Lbs @msaid_didu @brin_indonesia Luar biasa,sekelas pembantu rakyat dpt fasilitas mewah,parahnya cuma melayani oligarki dan pengusaha.... pelecehan buat ibu pertiwi",Manusia merdeka,Sun Jul 17 00:40:00 +0000 2022,0,0,0
8.41E+17,mm_habibullah,Marwan MH 🇮🇩 🇵🇸,Mon Mar 13 13:59:08 +0000 2017,1475,1809,8749,12330,@ekowboy2 nah lo #TangkapAbuJanda,loyalitas terhadap pimpinan itu bekerja sesuai amanat regulasi,Thu Jul 07 14:16:18 +0000 2022,1,1,0
1.20E+18,GnwnMulyadi,M G 10041977,Sat Nov 16 15:24:00 +0000 2019,10469,10463,141060,163390,"@mohtahid InsyaAllahu
#KM50RekayasaPenguasa 
#KM50RekayasaPenguasa","I SEE WITH MY HEARTH
ALLAHU AL HAYYU QOYYUMMU 
#YNWA
#BerpikirDanBerzdikir
#GakFollowPorno",Sun Jul 17 15:32:13 +0000 2022,2,3,0
9.33E+17,rintikhujaann,Ruang Kosong🗯,Mon Nov 20 06:58:40 +0000 2017,497,196,56342,9934,"@CNNIndonesia Maaf, fungsi BRIN itu apa dan manfaat nya apa aja sih? 
Serius nanya 🙏🏻",Jangan berharap lebih,Sun Jul 17 09:09:29 +0000 2022,5,1,0
527078396,_wafflepancake,Mamang,Sat Mar 17 04:11:12 +0000 2012,327,2259,10546,469,"Awal minggu ini ngibril sama petinggi @brin_watch doi cerita kalo di lembaga BREM yang baru ini rupanya fokusnya cuma riset. Jadi aspek terapan udah dikesampingkan, cuma liat R dari R&amp;D, dengan KPI jurnal jurnal dan jurnal",,Thu Jul 14 13:11:02 +0000 2022,1,0,0
313194434,Amans4,Aman's,Wed Jun 08 08:43:56 +0000 2011,1799,1291,8957,5174,"@PanciB0zz Waktunya sholat isya 
#KM50RekayasaPenguasa 
#KM50RekayasaPenguasa","Barang siapa yang beriman kepada Allah dan hari akhir maka hendaklah ia berkata baik atau diam...

#GakFollowPorno",Sun Jul 17 12:03:33 +0000 2022,6,4,0
961943606,lesprivatebpp,lesprivateBPP,Wed Nov 21 07:33:20 +0000 2012,642,282,2,39491,Teknologi&amp;Informasi BRIN Dukung Pameran Riset dan Inovasi Terbesar di Indonesia | https://t.co/mhh08HDco2 https://t.co/7b4NvVMz9N,Terima Les Private SD 1-6 Contact 081251011199,Thu Jul 14 19:55:04 +0000 2022,0,0,0
1.38E+18,momiCantikk,momi🌩️,Tue Apr 06 12:04:34 +0000 2021,805,1200,6212,4382,"@Hasbil_Lbs @brin_indonesia Wooow mantap kali tuh mak Banteng, padahal rakyat sedang dlm kesulitan eeh dia enak enakan menikmati pesilitas mewah 😠",🥀,Sun Jul 17 05:58:48 +0000 2022,0,0,0
1.28E+18,Arenduhh,Arenduh,Thu Jun 25 15:49:59 +0000 2020,438,504,200,1806,"Uedaan.. !
Biaya Renovasi Lantai 2 BRIN Capai 6.1 M
https://t.co/oPTbM64VJy https://t.co/NA7STIcAUV",,Sun Jul 17 12:03:57 +0000 2022,0,0,0
7.50E+17,PedomanRakyat,Pedoman Rakyat,Mon Jul 04 10:44:57 +0000 2016,637,210,58,10249,BRIN Bakal Renovasi Ruang Kerja Megawati Cs Rp6 Miliar https://t.co/MJpjsnW0jz,,Sun Jul 17 12:14:34 +0000 2022,0,0,0
2423889388,wennit1,WEN EFFENDY,Thu Mar 20 01:48:49 +0000 2014,71,31,2614,4476,"....ayo jangan jadi banci !
#TangkapAbuJanda 
#TangkapAbuJanda https://t.co/bNkfV8GCGn",,Thu Jul 07 22:45:25 +0000 2022,0,0,0
229326653,thepatriot2019,DR. Strange Universe,Wed Dec 22 03:43:33 +0000 2010,1221,505,22390,22149,Abu Janda ini Buzzer nya @jokowi perlu ada tindakan tegas kalau ingin dikatakan Hukum Tidak berat sebelah #TangkapAbuJanda https://t.co/H4qj8uqule,Justice for together,Fri Jul 08 00:01:01 +0000 2022,0,0,0
1259453408,hastagwar,#HastagWar,Mon Mar 11 13:21:33 +0000 2013,206,58,934,1449,"Tagar #TangkapAbuJanda bergema, eh tapi emang Jajarannya pak @ListyoSigitP BERANI? yg udah2 juga cuma dianggap angin lalu. Katanya mau memperbaikin institusi polri. Atau cuma gimmick aja sih? 🗿",Akun ini dibawah naungan BUMN dan dilindungi UU Kekarantinaan,Fri Jul 08 00:27:54 +0000 2022,0,0,0
9.92E+17,AminNurdi,Amin Nurdi,Fri May 04 05:44:16 +0000 2018,677,146,15015,3107,"@ekowboy2 Segera tangkap dan adili...
#TangkapAbuJanda 
#TangkapAbuJanda",Konsultan keuangan khusus nya asuransi,Thu Jul 07 23:09:59 +0000 2022,0,0,0
1.25E+18,BocahUdik4,Bocah Udik,Fri Apr 17 11:37:04 +0000 2020,1822,1709,37847,9362,"@DivHumas_Polri Kasus ini gimana,,??
Ini tdk hanya merugikan orang banyak,tp merugikan agama tertentu.
Apa polri berani 
#TangkapAbuJanda  ,,??? https://t.co/rC2BD6dDG0","akun damai anak petani dri udik, klo msh makan nasi jngn coba2 usik,kecuali mau coba maung depa,yg pernah berguru di banten ama cimande pasti tau.",Fri Jul 08 00:57:36 +0000 2022,1,0,0
1.25E+18,fvcknhyumen,Hi!tam,Sat Apr 04 04:00:57 +0000 2020,752,416,44532,2013,@CNNIndonesia Ditunggu inovasi2 briliannya @brin_indonesia,"Black itu artinya hitam |
Black Co., Ltd.",Sun Jul 17 08:38:50 +0000 2022,1,2,0
9.91E+17,nisma_mokhtar,Nisma Malik Mokhtar,Sun Apr 29 18:26:02 +0000 2018,388,1509,34142,23722,"Ruang tidurnya 6,1M? Fine, asalkan setelah tidur gak usah bangun lagi.
🤪
#BRIN",i am a physicist that love maths. Aneh ? gak atuh kan matematika itu ibarat bahasa nah fisika orangnya 🙃,Sun Jul 17 14:14:49 +0000 2022,0,0,0
1.18E+18,adriankucka,Adri,Wed Oct 02 14:17:55 +0000 2019,511,29,2564,5314,"@mazzini_gsp Peneliti BRIN disuruh penelitian pake duit sendiri, bosnya renovasi ruangan 6M.👏👏👏",,Sun Jul 17 17:48:10 +0000 2022,0,0,0
1.36E+18,BudiTatik,Pus 😻 meong,Mon Feb 01 07:17:53 +0000 2021,57,134,7934,6342,"@DivHumas_Polri #DevHumas_Polri
#TangkapAbuJanda
Semoga berani insyaallah amiien",suka kucing,Fri Jul 08 01:54:28 +0000 2022,0,1,0
1.54E+18,raga181187,raga,Sun Jul 03 13:33:41 +0000 2022,13,0,6,2,Pak kapolri harus tegas. Jangan tebang pilih. Jangan takut sama rezim takutlah sama sang pencipta.#TangkapAbuJanda,,Thu Jul 07 23:14:01 +0000 2022,0,0,0
1.47E+18,Ayu_Dira16,YAYUK_LESTARI16 🇮🇩💙🇵🇸,Tue Dec 14 09:51:55 +0000 2021,2866,4044,43977,19158,"@raka_obito @Kepada_H4ti Yang sengaja ditutup tepatnya

 #KM50RekayasaPenguasa
#KM50RekayasaPenguasa",Life is Simple.. Sedekah Walau Disaat Sempit.. Sederhanakan Pemikiran.. Follow buzzerRp UNFOLL 💙 #FreePalestine #OpChildSafety《 mohon maaf lahir & batin 》🙏,Sun Jul 17 14:39:39 +0000 2022,2,1,0
1.26E+18,SaidZRamadhan3,PlisFor9iFmii3,Mon May 25 09:49:50 +0000 2020,4225,3324,20975,12748,"Mau Nginap?
Ke Brin aja.

😅

https://t.co/DSeVuIi3bD https://t.co/1arNC7wI8h","⚠️ WARNING ⚠️KangBlokir👉🚫SARA🚫PL-l9bt🚫Judi🚫ceb1🚫DM🚫WA💙

🇮🇩🇲🇾🇹🇷🇵🇸

I Pada Allah, aku kembali",Sun Jul 17 01:11:33 +0000 2022,0,0,0
2868978877,sadjowie,K@RduZ Di G3MBoX,Tue Oct 21 13:31:42 +0000 2014,96,33,69,337,"@kr1t1kp3d45_pro Kelayakannya sbg Ketua Dewan Pengarah BRIN patut dipertanyakan ?  Bobot statemen2   tidak menunjukan klasnya sbg ilmuwan, peneliti atau intelektual yg mencerahkan dan mengedukasi, tp justru menimbulkan kontroversi, gaduh dan melukai perasaan kalangan orang awam.","KETIKA KETIDAKADILAN MENJADI HUKUM, PERLAWANAN MENJADI KEWAJIBAN

                  ~Thomas Jefferson~",Sun Jul 17 00:10:04 +0000 2022,0,0,0
1.40E+18,oejee2lagi,Oejee2lagi,Sun Jun 06 18:18:36 +0000 2021,1754,1972,21111,7350,"@B_n1ng17 harus ✊️💪

#KM50RekayasaPenguasa
#KM50RekayasaPenguasa","berkali2 disuspend tdk akan pernah diam ttp berisik #oposisi
لا إله إلا الله محمد رسول الله
☝☝☝
⛔ebong🔥⛔porn🔥 auto Blok
 #GakFollowPorno",Sun Jul 17 16:05:10 +0000 2022,2,0,0
61465123,YanHarahap,Yan A. Harahap (𝐘 𝐀 𝐇),Thu Jul 30 11:40:32 +0000 2009,1716,17987,69544,45168,"Pemborosan. 
—
Renovasi Ruang Kerja Megawati Dkk di BRIN Telan Biaya Rp6,1 Miliar | Nasional - https://t.co/HzsfCg6GN0 https://t.co/sT8XWpXi61",Like or/and Retweet doesn’t mean agree | personal tweet,Sun Jul 17 13:18:30 +0000 2022,26,8,0
1.33E+18,Kartika50887721,Kartika Ningrum,Sun Nov 22 08:43:34 +0000 2020,143,180,14088,6202,"@lepetitjanvier @FaizalJamalNA1 @22Trijp @CNNIndonesia @jokowi @pengarang_sajak KAMU TAHU GK? BERAPA ORANG PPNPN DI BRIN YG DIPECAT. GK SEBANDING DGN UANG YG BIKIN KAMAR TIDUR MBOK MEGA 6,1 M. KATANYA PARTAI WONG CILIK GK TAHU PARTAI WONG .....LICIK",,Sun Jul 17 14:08:01 +0000 2022,0,0,0
1.41E+18,Muhamma84501183,Muhammad Setiawan BR,Thu Jun 24 07:18:27 +0000 2021,376,294,5020,4417,"@Ranggakaladze86 @amare_guzel #TangkapAbuJanda 
#TangkapAbuJanda 
Kalau bisa...
Matiin aja, perusak bangsa.","Iman, Ilmu, Amal",Thu Jul 07 18:27:18 +0000 2022,2,0,0
1.50E+18,_Syazwana2___,🏴Syazwana2🏳,Mon Mar 07 09:21:53 +0000 2022,3132,4835,3245,2706,"@SatriaMaul2022 Anti galau🤭 ga lah yauuu...
#KM50RekayasaPenguasa","Hidup itu sebuah perjalanan hanya sekedar singgah

#FollowAllahDanRasul
#GaFollowPorno
PL CEBI PKI LGBT JIL penghina ulama dan agama minggir🔥🔥🔥",Sun Jul 17 14:42:48 +0000 2022,3,3,0
3246938070,sersanqomar,SersanQomar,Tue Jun 16 17:02:58 +0000 2015,1554,713,26657,22625,"Rakyat jempalitan buat cari makan, rakyat disuruh bayar pajak, 6 milyar buat ruangan 1 orang, azab itu pedih https://t.co/m6TdYxfPGQ",Serius tapi Santai ••• Dalam Kedamaian Tak Perlu Ketakutan ••• Tarikan Nafas adalah Langkah Menuju Ajal ••• Titik itu tidak (tinggi panjang lebar),Sat Jul 16 12:50:20 +0000 2022,1,0,0
1.45E+18,akh_cay,U'r bro,Tue Oct 26 00:20:59 +0000 2021,97,29,646,776,"@BosTemlen #TangkapAbuJanda dari pada diadili massa , ye kan",Kita semua bersaudara sebelum sekolam buzzeRp menyerang,Fri Jul 08 02:38:24 +0000 2022,0,0,0
1.48E+18,MelesetDikit,Ｋａｎｓｅｕｌｉｒ,Sat Jan 01 00:54:00 +0000 2022,1502,4660,1468,1638,"Bos Pertamina Sebut Pertalite Harusnya Sudah Rp17.200-Solar Rp18.150.

Naikkan Jadi Rp20.000 Biar Gak Rugi, Kasihan Pertamina Kalau Tekor Terus..
😁😁

#TangkapAbuJanda
#TangkapAbuJanda",..Bahwa Untuk Menang Itu Sedekat Jarak Hayya 'Ala Sholaah ke Hayya 'Ala Falaah..,Thu Jul 07 18:12:07 +0000 2022,4,1,0
220512750,Nickwisely97,Nick Wisely,Sun Nov 28 00:47:47 +0000 2010,287,419,1967,11813,@BaldStev Mir lu masih di BRIN gak tuh?,"I’m still alive, but I’m barely breathing.",Thu Jul 14 06:49:19 +0000 2022,0,0,0
